id,user_id,leave_type,start_date,end_date,days_requested,reason,status,created_at,department,position,hire_date,start_month,start_dow,lead_time_days,duration_days,employee_tenure_days
201,43,annual,2025-04-21,2025-04-24,4,Synthetic data for demo,rejected,2025-04-05,Sales,Lead,2025-02-22,4,0,16,4,42
202,113,vacation,2025-04-21,2025-04-23,3,Synthetic data for demo,rejected,2025-04-07,HR,Staff,2016-06-16,4,0,14,3,3217
203,97,vacation,2025-04-21,2025-04-22,2,Synthetic data for demo,approved,2025-04-04,Finance,Manager,2020-08-05,4,0,17,2,1703
204,69,sick,2025-04-21,2025-04-25,5,Synthetic data for demo,approved,2025-04-15,HR,Manager,2021-06-05,4,0,6,5,1410
205,41,annual,2025-04-25,2025-04-28,4,Synthetic data for demo,approved,2025-04-24,Sales,Lead,2021-08-08,4,4,1,4,1355
206,18,annual,2025-04-25,2025-04-26,2,Synthetic data for demo,approved,2025-04-09,Finance,Senior,2024-01-05,4,4,16,2,460
207,55,sick,2025-04-25,2025-04-29,5,Synthetic data for demo,approved,2025-04-14,Finance,Senior,2021-11-26,4,4,11,5,1235
208,89,vacation,2025-04-25,2025-04-26,2,Synthetic data for demo,approved,2025-04-10,Operations,Senior,2016-03-13,4,4,15,2,3315
209,50,sick,2025-04-26,2025-04-27,2,Synthetic data for demo,rejected,2025-04-07,Sales,Staff,2023-08-17,4,5,19,2,599
210,15,sick,2025-04-26,2025-04-27,2,Synthetic data for demo,approved,2025-04-22,Finance,Staff,2019-01-15,4,5,4,2,2289
211,119,vacation,2025-04-27,2025-04-30,4,Synthetic data for demo,approved,2025-04-23,Marketing,Staff,2016-05-24,4,6,4,4,3256
212,106,unpaid,2025-04-27,2025-05-01,5,Synthetic data for demo,approved,2025-04-10,Sales,Lead,2019-06-11,4,6,17,5,2130
213,75,personal,2025-04-27,2025-04-28,2,Synthetic data for demo,approved,2025-04-22,HR,Lead,2019-01-02,4,6,5,2,2302
214,64,personal,2025-04-28,2025-04-28,1,Synthetic data for demo,approved,2025-04-16,Sales,Lead,2022-12-17,4,0,12,1,851
215,32,vacation,2025-04-28,2025-04-29,2,Synthetic data for demo,rejected,2025-04-13,Marketing,Senior,2022-02-11,4,0,15,2,1157
216,42,vacation,2025-04-28,2025-04-30,3,Synthetic data for demo,approved,2025-04-25,Marketing,Lead,2021-04-17,4,0,3,3,1469
217,63,vacation,2025-04-28,2025-04-30,3,Synthetic data for demo,approved,2025-04-17,Finance,Staff,2024-04-16,4,0,11,3,366
218,102,sick,2025-04-28,2025-04-28,1,Synthetic data for demo,approved,2025-04-16,Operations,Staff,2017-02-11,4,0,12,1,2986
219,108,personal,2025-04-28,2025-05-01,4,Synthetic data for demo,pending,2025-04-24,Operations,Manager,2024-11-12,4,0,4,4,163
220,41,personal,2025-04-29,2025-04-30,2,Synthetic data for demo,approved,2025-04-23,Sales,Lead,2021-08-08,4,1,6,2,1354
221,82,sick,2025-04-29,2025-05-03,5,Synthetic data for demo,approved,2025-04-27,Operations,Staff,2019-07-16,4,1,2,5,2112
222,13,sick,2025-04-29,2025-05-01,3,Synthetic data for demo,approved,2025-04-16,Sales,Senior,2017-06-27,4,1,13,3,2850
223,104,sick,2025-04-30,2025-05-02,3,Synthetic data for demo,approved,2025-04-23,Operations,Lead,2024-11-09,4,2,7,3,165
224,97,annual,2025-05-01,2025-05-05,5,Synthetic data for demo,approved,2025-04-16,Finance,Manager,2020-08-05,5,3,15,5,1715
225,56,sick,2025-05-02,2025-05-05,4,Synthetic data for demo,pending,2025-04-13,HR,Staff,2017-12-03,5,4,19,4,2688
226,91,vacation,2025-05-03,2025-05-03,1,Synthetic data for demo,pending,2025-04-26,IT,Staff,2023-01-10,5,5,7,1,837
227,11,annual,2025-05-03,2025-05-05,3,Synthetic data for demo,approved,2025-04-17,HR,Staff,2021-06-30,5,5,16,3,1387
228,118,vacation,2025-05-03,2025-05-05,3,Synthetic data for demo,pending,2025-04-23,HR,Senior,2025-06-25,5,5,10,3,-63
229,57,vacation,2025-05-04,2025-05-04,1,Synthetic data for demo,approved,2025-04-15,IT,Staff,2022-08-21,5,6,19,1,968
230,13,annual,2025-05-04,2025-05-04,1,Synthetic data for demo,approved,2025-04-22,Sales,Senior,2017-06-27,5,6,12,1,2856
231,112,annual,2025-05-05,2025-05-08,4,Synthetic data for demo,approved,2025-04-27,Finance,Manager,2017-10-08,5,0,8,4,2758
232,33,personal,2025-05-05,2025-05-07,3,Synthetic data for demo,approved,2025-04-29,Sales,Lead,2023-07-27,5,0,6,3,642
233,80,personal,2025-05-05,2025-05-06,2,Synthetic data for demo,approved,2025-04-28,HR,Lead,2021-09-04,5,0,7,2,1332
234,37,emergency,2025-05-06,2025-05-06,1,Synthetic data for demo,approved,2025-04-19,Sales,Senior,2021-04-16,5,1,17,1,1464
235,26,annual,2025-05-07,2025-05-11,5,Synthetic data for demo,approved,2025-04-19,HR,Staff,2021-04-01,5,2,18,5,1479
236,13,sick,2025-05-07,2025-05-10,4,Synthetic data for demo,pending,2025-04-20,Sales,Senior,2017-06-27,5,2,17,4,2854
237,48,sick,2025-05-08,2025-05-12,5,Synthetic data for demo,approved,2025-04-25,HR,Senior,2023-10-25,5,3,13,5,548
238,10,emergency,2025-05-08,2025-05-08,1,Synthetic data for demo,pending,2025-05-03,Operations,Senior,2017-11-02,5,3,5,1,2739
239,69,vacation,2025-05-09,2025-05-12,4,Synthetic data for demo,pending,2025-04-20,HR,Manager,2021-06-05,5,4,19,4,1415
240,45,personal,2025-05-09,2025-05-09,1,Synthetic data for demo,approved,2025-05-03,Operations,Manager,2025-01-12,5,4,6,1,111
241,112,annual,2025-05-10,2025-05-12,3,Synthetic data for demo,approved,2025-05-07,Finance,Manager,2017-10-08,5,5,3,3,2768
242,13,annual,2025-05-10,2025-05-12,3,Synthetic data for demo,approved,2025-04-30,Sales,Senior,2017-06-27,5,5,10,3,2864
243,77,personal,2025-05-10,2025-05-14,5,Synthetic data for demo,approved,2025-04-22,HR,Senior,2020-07-19,5,5,18,5,1738
244,45,vacation,2025-05-10,2025-05-10,1,Synthetic data for demo,rejected,2025-05-07,Operations,Manager,2025-01-12,5,5,3,1,115
245,27,vacation,2025-05-10,2025-05-14,5,Synthetic data for demo,approved,2025-04-26,Sales,Manager,2020-05-17,5,5,14,5,1805
246,105,sick,2025-05-10,2025-05-14,5,Synthetic data for demo,approved,2025-04-30,HR,Staff,2024-10-03,5,5,10,5,209
247,76,vacation,2025-05-11,2025-05-14,4,Synthetic data for demo,approved,2025-05-08,Sales,Lead,2022-12-01,5,6,3,4,889
248,54,sick,2025-05-12,2025-05-12,1,Synthetic data for demo,approved,2025-05-08,Marketing,Lead,2018-03-21,5,0,4,1,2605
249,12,annual,2025-05-12,2025-05-12,1,Synthetic data for demo,rejected,2025-05-04,Marketing,Staff,2020-06-22,5,0,8,1,1777
250,50,sick,2025-05-12,2025-05-16,5,Synthetic data for demo,approved,2025-04-23,Sales,Staff,2023-08-17,5,0,19,5,615
251,105,sick,2025-05-13,2025-05-14,2,Synthetic data for demo,pending,2025-05-02,HR,Staff,2024-10-03,5,1,11,2,211
252,58,sick,2025-05-13,2025-05-17,5,Synthetic data for demo,rejected,2025-05-02,Sales,Lead,2025-01-14,5,1,11,5,108
253,37,annual,2025-05-14,2025-05-17,4,Synthetic data for demo,approved,2025-04-28,Sales,Senior,2021-04-16,5,2,16,4,1473
254,65,annual,2025-05-16,2025-05-20,5,Synthetic data for demo,approved,2025-05-05,Finance,Manager,2019-12-16,5,4,11,5,1967
255,96,sick,2025-05-16,2025-05-18,3,Synthetic data for demo,pending,2025-05-10,IT,Lead,2016-09-15,5,4,6,3,3159
256,38,sick,2025-05-16,2025-05-18,3,Synthetic data for demo,pending,2025-05-10,Operations,Senior,2018-04-02,5,4,6,3,2595
257,111,personal,2025-05-18,2025-05-21,4,Synthetic data for demo,approved,2025-04-29,Finance,Senior,2020-07-19,5,6,19,4,1745
258,108,unpaid,2025-05-18,2025-05-20,3,Synthetic data for demo,approved,2025-05-04,Operations,Manager,2024-11-12,5,6,14,3,173
259,55,vacation,2025-05-18,2025-05-20,3,Synthetic data for demo,approved,2025-05-14,Finance,Senior,2021-11-26,5,6,4,3,1265
260,47,sick,2025-05-18,2025-05-21,4,Synthetic data for demo,rejected,2025-05-16,Finance,Manager,2022-07-05,5,6,2,4,1046
261,87,annual,2025-05-18,2025-05-20,3,Synthetic data for demo,approved,2025-05-16,Operations,Manager,2024-03-15,5,6,2,3,427
262,5,sick,2025-05-18,2025-05-22,5,Synthetic data for demo,pending,2025-05-14,Sales,Lead,2018-09-10,5,6,4,5,2438
263,113,unpaid,2025-05-19,2025-05-19,1,Synthetic data for demo,approved,2025-05-14,HR,Staff,2016-06-16,5,0,5,1,3254
264,43,sick,2025-05-19,2025-05-19,1,Synthetic data for demo,approved,2025-05-16,Sales,Lead,2025-02-22,5,0,3,1,83
265,69,annual,2025-05-19,2025-05-20,2,Synthetic data for demo,approved,2025-05-08,HR,Manager,2021-06-05,5,0,11,2,1433
266,79,annual,2025-05-20,2025-05-24,5,Synthetic data for demo,approved,2025-05-17,Sales,Lead,2021-01-29,5,1,3,5,1569
267,11,vacation,2025-05-20,2025-05-22,3,Synthetic data for demo,pending,2025-05-11,HR,Staff,2021-06-30,5,1,9,3,1411
268,74,personal,2025-05-21,2025-05-22,2,Synthetic data for demo,approved,2025-05-17,IT,Senior,2017-01-19,5,2,4,2,3040
269,53,vacation,2025-05-21,2025-05-24,4,Synthetic data for demo,approved,2025-05-07,Operations,Lead,2024-09-06,5,2,14,4,243
270,86,sick,2025-05-21,2025-05-25,5,Synthetic data for demo,approved,2025-05-09,Sales,Staff,2024-07-03,5,2,12,5,310
271,60,unpaid,2025-05-22,2025-05-22,1,Synthetic data for demo,approved,2025-05-12,Marketing,Lead,2024-05-04,5,3,10,1,373
272,111,sick,2025-05-22,2025-05-24,3,Synthetic data for demo,approved,2025-05-17,Finance,Senior,2020-07-19,5,3,5,3,1763
273,72,vacation,2025-05-23,2025-05-27,5,Synthetic data for demo,pending,2025-05-17,Sales,Senior,2021-07-04,5,4,6,5,1413
274,58,sick,2025-05-23,2025-05-27,5,Synthetic data for demo,approved,2025-05-07,Sales,Lead,2025-01-14,5,4,16,5,113
275,37,emergency,2025-05-24,2025-05-25,2,Synthetic data for demo,approved,2025-05-06,Sales,Senior,2021-04-16,5,5,18,2,1481
276,116,vacation,2025-05-24,2025-05-26,3,Synthetic data for demo,rejected,2025-05-15,Marketing,Manager,2023-05-30,5,5,9,3,716
277,45,emergency,2025-05-24,2025-05-26,3,Synthetic data for demo,approved,2025-05-13,Operations,Manager,2025-01-12,5,5,11,3,121
278,26,emergency,2025-05-24,2025-05-25,2,Synthetic data for demo,approved,2025-05-21,HR,Staff,2021-04-01,5,5,3,2,1511
279,68,annual,2025-05-25,2025-05-25,1,Synthetic data for demo,approved,2025-05-19,Finance,Lead,2016-12-29,5,6,6,1,3063
280,24,vacation,2025-05-25,2025-05-26,2,Synthetic data for demo,pending,2025-05-14,Sales,Staff,2021-04-23,5,6,11,2,1482
281,88,emergency,2025-05-25,2025-05-28,4,Synthetic data for demo,approved,2025-05-10,HR,Manager,2024-03-31,5,6,15,4,405
282,47,vacation,2025-05-26,2025-05-27,2,Synthetic data for demo,approved,2025-05-12,Finance,Manager,2022-07-05,5,0,14,2,1042
283,67,emergency,2025-05-26,2025-05-26,1,Synthetic data for demo,approved,2025-05-24,Marketing,Senior,2022-08-05,5,0,2,1,1023
284,41,sick,2025-05-27,2025-05-28,2,Synthetic data for demo,approved,2025-05-20,Sales,Lead,2021-08-08,5,1,7,2,1381
285,48,vacation,2025-05-27,2025-05-31,5,Synthetic data for demo,approved,2025-05-12,HR,Senior,2023-10-25,5,1,15,5,565
286,23,sick,2025-05-27,2025-05-28,2,Synthetic data for demo,approved,2025-05-13,Finance,Staff,2017-01-09,5,1,14,2,3046
287,37,vacation,2025-05-27,2025-05-31,5,Synthetic data for demo,rejected,2025-05-22,Sales,Senior,2021-04-16,5,1,5,5,1497
288,8,vacation,2025-05-27,2025-05-31,5,Synthetic data for demo,approved,2025-05-26,HR,Manager,2022-04-12,5,1,1,5,1140
289,105,sick,2025-05-28,2025-05-30,3,Synthetic data for demo,approved,2025-05-18,HR,Staff,2024-10-03,5,2,10,3,227
290,60,personal,2025-05-28,2025-05-30,3,Synthetic data for demo,approved,2025-05-15,Marketing,Lead,2024-05-04,5,2,13,3,376
291,101,sick,2025-05-28,2025-05-31,4,Synthetic data for demo,rejected,2025-05-23,Sales,Staff,2022-05-08,5,2,5,4,1111
292,9,unpaid,2025-05-28,2025-06-01,5,Synthetic data for demo,pending,2025-05-25,Operations,Senior,2018-03-30,5,2,3,5,2613
293,107,vacation,2025-05-28,2025-05-28,1,Synthetic data for demo,approved,2025-05-20,Sales,Senior,2016-09-11,5,2,8,1,3173
294,99,annual,2025-05-28,2025-05-31,4,Synthetic data for demo,approved,2025-05-09,Operations,Manager,2020-07-26,5,2,19,4,1748
295,67,sick,2025-05-29,2025-06-01,4,Synthetic data for demo,pending,2025-05-27,Marketing,Senior,2022-08-05,5,3,2,4,1026
296,22,annual,2025-05-30,2025-06-03,5,Synthetic data for demo,pending,2025-05-24,Finance,Senior,2016-05-31,5,4,6,5,3280
297,93,emergency,2025-05-30,2025-05-30,1,Synthetic data for demo,rejected,2025-05-22,Sales,Staff,2021-05-02,5,4,8,1,1481
298,29,vacation,2025-05-30,2025-05-31,2,Synthetic data for demo,approved,2025-05-11,Sales,Staff,2019-09-26,5,4,19,2,2054
299,1,vacation,2025-05-30,2025-06-01,3,Synthetic data for demo,approved,2025-05-15,Sales,Lead,2025-01-17,5,4,15,3,118
300,94,annual,2025-05-30,2025-06-01,3,Synthetic data for demo,rejected,2025-05-22,HR,Senior,2025-02-09,5,4,8,3,102
301,69,unpaid,2025-05-31,2025-06-02,3,Synthetic data for demo,approved,2025-05-27,HR,Manager,2021-06-05,5,5,4,3,1452
302,25,vacation,2025-06-01,2025-06-02,2,Synthetic data for demo,approved,2025-05-17,IT,Lead,2021-05-17,6,6,15,2,1461
303,29,sick,2025-06-01,2025-06-01,1,Synthetic data for demo,approved,2025-05-23,Sales,Staff,2019-09-26,6,6,9,1,2066
304,30,vacation,2025-06-02,2025-06-06,5,Synthetic data for demo,rejected,2025-05-31,Sales,Manager,2022-11-08,6,0,2,5,935
305,91,sick,2025-06-02,2025-06-04,3,Synthetic data for demo,approved,2025-05-24,IT,Staff,2023-01-10,6,0,9,3,865
306,21,vacation,2025-06-02,2025-06-02,1,Synthetic data for demo,approved,2025-05-29,Sales,Senior,2016-11-09,6,0,4,1,3123
307,96,annual,2025-06-02,2025-06-04,3,Synthetic data for demo,approved,2025-05-17,IT,Lead,2016-09-15,6,0,16,3,3166
308,73,vacation,2025-06-02,2025-06-03,2,Synthetic data for demo,approved,2025-06-01,IT,Senior,2025-02-22,6,0,1,2,99
309,114,vacation,2025-06-02,2025-06-06,5,Synthetic data for demo,rejected,2025-05-28,Operations,Senior,2016-07-23,6,0,5,5,3231
310,11,personal,2025-06-03,2025-06-03,1,Synthetic data for demo,rejected,2025-05-30,HR,Staff,2021-06-30,6,1,4,1,1430
311,26,annual,2025-06-04,2025-06-06,3,Synthetic data for demo,approved,2025-05-29,HR,Staff,2021-04-01,6,2,6,3,1519
312,65,sick,2025-06-04,2025-06-07,4,Synthetic data for demo,rejected,2025-05-31,Finance,Manager,2019-12-16,6,2,4,4,1993
313,113,emergency,2025-06-04,2025-06-08,5,Synthetic data for demo,pending,2025-05-26,HR,Staff,2016-06-16,6,2,9,5,3266
314,23,emergency,2025-06-04,2025-06-06,3,Synthetic data for demo,rejected,2025-05-31,Finance,Staff,2017-01-09,6,2,4,3,3064
315,90,vacation,2025-06-05,2025-06-06,2,Synthetic data for demo,approved,2025-05-26,Operations,Lead,2022-07-07,6,3,10,2,1054
316,89,emergency,2025-06-06,2025-06-07,2,Synthetic data for demo,approved,2025-05-27,Operations,Senior,2016-03-13,6,4,10,2,3362
317,41,unpaid,2025-06-06,2025-06-09,4,Synthetic data for demo,rejected,2025-05-21,Sales,Lead,2021-08-08,6,4,16,4,1382
318,111,unpaid,2025-06-06,2025-06-07,2,Synthetic data for demo,approved,2025-05-30,Finance,Senior,2020-07-19,6,4,7,2,1776
319,80,unpaid,2025-06-06,2025-06-08,3,Synthetic data for demo,approved,2025-05-25,HR,Lead,2021-09-04,6,4,12,3,1359
320,50,annual,2025-06-06,2025-06-06,1,Synthetic data for demo,rejected,2025-05-31,Sales,Staff,2023-08-17,6,4,6,1,653
321,73,unpaid,2025-06-06,2025-06-07,2,Synthetic data for demo,pending,2025-05-22,IT,Senior,2025-02-22,6,4,15,2,89
322,37,annual,2025-06-07,2025-06-11,5,Synthetic data for demo,approved,2025-06-06,Sales,Senior,2021-04-16,6,5,1,5,1512
323,111,personal,2025-06-07,2025-06-10,4,Synthetic data for demo,approved,2025-05-28,Finance,Senior,2020-07-19,6,5,10,4,1774
324,7,vacation,2025-06-07,2025-06-11,5,Synthetic data for demo,approved,2025-05-21,Finance,Lead,2017-09-02,6,5,17,5,2818
325,44,vacation,2025-06-08,2025-06-11,4,Synthetic data for demo,pending,2025-06-03,Operations,Lead,2019-09-08,6,6,5,4,2095
326,90,annual,2025-06-08,2025-06-09,2,Synthetic data for demo,approved,2025-06-03,Operations,Lead,2022-07-07,6,6,5,2,1062
327,4,annual,2025-06-09,2025-06-11,3,Synthetic data for demo,approved,2025-05-26,Operations,Manager,2024-12-30,6,0,14,3,147
328,45,personal,2025-06-09,2025-06-12,4,Synthetic data for demo,approved,2025-06-06,Operations,Manager,2025-01-12,6,0,3,4,145
329,54,personal,2025-06-09,2025-06-10,2,Synthetic data for demo,pending,2025-06-05,Marketing,Lead,2018-03-21,6,0,4,2,2633
330,32,annual,2025-06-10,2025-06-14,5,Synthetic data for demo,pending,2025-05-25,Marketing,Senior,2022-02-11,6,1,16,5,1199
331,40,sick,2025-06-10,2025-06-11,2,Synthetic data for demo,approved,2025-06-05,HR,Staff,2024-07-20,6,1,5,2,320
332,23,sick,2025-06-10,2025-06-10,1,Synthetic data for demo,pending,2025-06-08,Finance,Staff,2017-01-09,6,1,2,1,3072
333,9,personal,2025-06-12,2025-06-16,5,Synthetic data for demo,approved,2025-05-29,Operations,Senior,2018-03-30,6,3,14,5,2617
334,85,vacation,2025-06-12,2025-06-13,2,Synthetic data for demo,approved,2025-06-04,HR,Lead,2024-01-28,6,3,8,2,493
335,96,vacation,2025-06-12,2025-06-14,3,Synthetic data for demo,approved,2025-06-09,IT,Lead,2016-09-15,6,3,3,3,3189
336,96,vacation,2025-06-12,2025-06-16,5,Synthetic data for demo,approved,2025-05-30,IT,Lead,2016-09-15,6,3,13,5,3179
337,103,sick,2025-06-12,2025-06-16,5,Synthetic data for demo,approved,2025-05-28,Operations,Senior,2022-12-15,6,3,15,5,895
338,69,vacation,2025-06-13,2025-06-14,2,Synthetic data for demo,approved,2025-06-02,HR,Manager,2021-06-05,6,4,11,2,1458
339,54,personal,2025-06-13,2025-06-16,4,Synthetic data for demo,approved,2025-06-06,Marketing,Lead,2018-03-21,6,4,7,4,2634
340,84,emergency,2025-06-13,2025-06-15,3,Synthetic data for demo,approved,2025-05-31,HR,Senior,2025-07-07,6,4,13,3,-37
341,91,vacation,2025-06-13,2025-06-15,3,Synthetic data for demo,approved,2025-05-25,IT,Staff,2023-01-10,6,4,19,3,866
342,27,vacation,2025-06-13,2025-06-17,5,Synthetic data for demo,approved,2025-05-29,Sales,Manager,2020-05-17,6,4,15,5,1838
343,10,annual,2025-06-14,2025-06-17,4,Synthetic data for demo,approved,2025-05-26,Operations,Senior,2017-11-02,6,5,19,4,2762
344,64,personal,2025-06-14,2025-06-18,5,Synthetic data for demo,approved,2025-05-30,Sales,Lead,2022-12-17,6,5,15,5,895
345,50,vacation,2025-06-14,2025-06-16,3,Synthetic data for demo,pending,2025-06-07,Sales,Staff,2023-08-17,6,5,7,3,660
346,60,vacation,2025-06-14,2025-06-18,5,Synthetic data for demo,approved,2025-05-26,Marketing,Lead,2024-05-04,6,5,19,5,387
347,18,sick,2025-06-15,2025-06-15,1,Synthetic data for demo,approved,2025-06-08,Finance,Senior,2024-01-05,6,6,7,1,520
348,26,sick,2025-06-16,2025-06-18,3,Synthetic data for demo,pending,2025-05-28,HR,Staff,2021-04-01,6,0,19,3,1518
349,21,personal,2025-06-16,2025-06-16,1,Synthetic data for demo,approved,2025-06-09,Sales,Senior,2016-11-09,6,0,7,1,3134
350,37,emergency,2025-06-16,2025-06-18,3,Synthetic data for demo,approved,2025-06-11,Sales,Senior,2021-04-16,6,0,5,3,1517
351,109,vacation,2025-06-17,2025-06-18,2,Synthetic data for demo,approved,2025-06-12,HR,Staff,2016-05-04,6,1,5,2,3326
352,77,unpaid,2025-06-17,2025-06-19,3,Synthetic data for demo,pending,2025-06-14,HR,Senior,2020-07-19,6,1,3,3,1791
353,64,personal,2025-06-17,2025-06-20,4,Synthetic data for demo,pending,2025-05-31,Sales,Lead,2022-12-17,6,1,17,4,896
354,39,personal,2025-06-17,2025-06-18,2,Synthetic data for demo,rejected,2025-06-12,Operations,Staff,2020-12-14,6,1,5,2,1641
355,37,vacation,2025-06-18,2025-06-21,4,Synthetic data for demo,approved,2025-06-07,Sales,Senior,2021-04-16,6,2,11,4,1513
356,21,personal,2025-06-18,2025-06-20,3,Synthetic data for demo,approved,2025-06-05,Sales,Senior,2016-11-09,6,2,13,3,3130
357,90,vacation,2025-06-18,2025-06-20,3,Synthetic data for demo,approved,2025-06-11,Operations,Lead,2022-07-07,6,2,7,3,1070
358,52,annual,2025-06-18,2025-06-18,1,Synthetic data for demo,approved,2025-06-16,Finance,Lead,2023-01-14,6,2,2,1,884
359,28,emergency,2025-06-18,2025-06-22,5,Synthetic data for demo,approved,2025-06-07,IT,Manager,2021-08-17,6,2,11,5,1390
360,31,vacation,2025-06-19,2025-06-22,4,Synthetic data for demo,approved,2025-06-18,Sales,Manager,2021-08-24,6,3,1,4,1394
361,3,sick,2025-06-20,2025-06-24,5,Synthetic data for demo,approved,2025-06-15,Sales,Staff,2025-01-29,6,4,5,5,137
362,54,vacation,2025-06-20,2025-06-21,2,Synthetic data for demo,rejected,2025-06-18,Marketing,Lead,2018-03-21,6,4,2,2,2646
363,66,annual,2025-06-21,2025-06-21,1,Synthetic data for demo,approved,2025-06-08,Finance,Staff,2025-01-23,6,5,13,1,136
364,19,emergency,2025-06-22,2025-06-22,1,Synthetic data for demo,pending,2025-06-10,IT,Lead,2021-01-11,6,6,12,1,1611
365,44,vacation,2025-06-23,2025-06-26,4,Synthetic data for demo,approved,2025-06-22,Operations,Lead,2019-09-08,6,0,1,4,2114
366,58,sick,2025-06-23,2025-06-26,4,Synthetic data for demo,approved,2025-06-12,Sales,Lead,2025-01-14,6,0,11,4,149
367,78,personal,2025-06-23,2025-06-26,4,Synthetic data for demo,rejected,2025-06-08,IT,Manager,2017-07-03,6,0,15,4,2897
368,27,sick,2025-06-23,2025-06-26,4,Synthetic data for demo,approved,2025-06-11,Sales,Manager,2020-05-17,6,0,12,4,1851
369,73,vacation,2025-06-24,2025-06-26,3,Synthetic data for demo,approved,2025-06-15,IT,Senior,2025-02-22,6,1,9,3,113
370,53,annual,2025-06-25,2025-06-26,2,Synthetic data for demo,approved,2025-06-19,Operations,Lead,2024-09-06,6,2,6,2,286
371,111,annual,2025-06-25,2025-06-27,3,Synthetic data for demo,rejected,2025-06-24,Finance,Senior,2020-07-19,6,2,1,3,1801
372,9,personal,2025-06-26,2025-06-30,5,Synthetic data for demo,approved,2025-06-16,Operations,Senior,2018-03-30,6,3,10,5,2635
373,51,personal,2025-06-26,2025-06-28,3,Synthetic data for demo,rejected,2025-06-23,HR,Manager,2017-07-07,6,3,3,3,2908
374,86,emergency,2025-06-26,2025-06-26,1,Synthetic data for demo,rejected,2025-06-16,Sales,Staff,2024-07-03,6,3,10,1,348
375,57,personal,2025-06-26,2025-06-28,3,Synthetic data for demo,pending,2025-06-20,IT,Staff,2022-08-21,6,3,6,3,1034
376,27,vacation,2025-06-27,2025-06-29,3,Synthetic data for demo,rejected,2025-06-09,Sales,Manager,2020-05-17,6,4,18,3,1849
377,12,annual,2025-06-27,2025-06-28,2,Synthetic data for demo,approved,2025-06-23,Marketing,Staff,2020-06-22,6,4,4,2,1827
378,103,vacation,2025-06-27,2025-06-29,3,Synthetic data for demo,pending,2025-06-15,Operations,Senior,2022-12-15,6,4,12,3,913
379,55,emergency,2025-06-28,2025-06-28,1,Synthetic data for demo,approved,2025-06-22,Finance,Senior,2021-11-26,6,5,6,1,1304
380,9,vacation,2025-06-28,2025-07-01,4,Synthetic data for demo,approved,2025-06-13,Operations,Senior,2018-03-30,6,5,15,4,2632
381,62,annual,2025-06-28,2025-06-29,2,Synthetic data for demo,approved,2025-06-21,Finance,Senior,2019-01-30,6,5,7,2,2334
382,102,annual,2025-06-29,2025-07-02,4,Synthetic data for demo,approved,2025-06-19,Operations,Staff,2017-02-11,6,6,10,4,3050
383,33,emergency,2025-06-29,2025-06-29,1,Synthetic data for demo,approved,2025-06-18,Sales,Lead,2023-07-27,6,6,11,1,692
384,35,sick,2025-06-29,2025-06-30,2,Synthetic data for demo,approved,2025-06-20,IT,Manager,2018-01-05,6,6,9,2,2723
385,74,vacation,2025-06-30,2025-07-01,2,Synthetic data for demo,approved,2025-06-17,IT,Senior,2017-01-19,6,0,13,2,3071
386,50,vacation,2025-06-30,2025-06-30,1,Synthetic data for demo,approved,2025-06-23,Sales,Staff,2023-08-17,6,0,7,1,676
387,48,annual,2025-06-30,2025-06-30,1,Synthetic data for demo,approved,2025-06-22,HR,Senior,2023-10-25,6,0,8,1,606
388,25,sick,2025-06-30,2025-07-02,3,Synthetic data for demo,approved,2025-06-15,IT,Lead,2021-05-17,6,0,15,3,1490
389,42,annual,2025-07-01,2025-07-05,5,Synthetic data for demo,approved,2025-06-13,Marketing,Lead,2021-04-17,7,1,18,5,1518
390,93,personal,2025-07-02,2025-07-05,4,Synthetic data for demo,pending,2025-06-13,Sales,Staff,2021-05-02,7,2,19,4,1503
391,118,sick,2025-07-02,2025-07-03,2,Synthetic data for demo,approved,2025-06-23,HR,Senior,2025-06-25,7,2,9,2,-2
392,12,sick,2025-07-03,2025-07-07,5,Synthetic data for demo,approved,2025-07-01,Marketing,Staff,2020-06-22,7,3,2,5,1835
393,3,sick,2025-07-04,2025-07-04,1,Synthetic data for demo,pending,2025-06-15,Sales,Staff,2025-01-29,7,4,19,1,137
394,32,personal,2025-07-04,2025-07-04,1,Synthetic data for demo,approved,2025-07-02,Marketing,Senior,2022-02-11,7,4,2,1,1237
395,2,personal,2025-07-04,2025-07-08,5,Synthetic data for demo,pending,2025-06-15,Finance,Manager,2021-08-11,7,4,19,5,1404
396,32,personal,2025-07-04,2025-07-07,4,Synthetic data for demo,approved,2025-06-17,Marketing,Senior,2022-02-11,7,4,17,4,1222
397,16,annual,2025-07-04,2025-07-05,2,Synthetic data for demo,approved,2025-06-27,Finance,Manager,2016-05-20,7,4,7,2,3325
398,64,sick,2025-07-05,2025-07-07,3,Synthetic data for demo,approved,2025-06-27,Sales,Lead,2022-12-17,7,5,8,3,923
399,86,sick,2025-07-05,2025-07-08,4,Synthetic data for demo,approved,2025-06-27,Sales,Staff,2024-07-03,7,5,8,4,359
400,32,emergency,2025-07-06,2025-07-08,3,Synthetic data for demo,approved,2025-06-27,Marketing,Senior,2022-02-11,7,6,9,3,1232
401,109,vacation,2025-07-07,2025-07-10,4,Synthetic data for demo,approved,2025-07-06,HR,Staff,2016-05-04,7,0,1,4,3350
